"Zaman","RuzgarYonu","HavaBasinci","BagilNem","RuzgarHizi","SolarRadyasyon","ToprakSicakligi","HavaSicakligi"
2017-01-20 23:20:00,200,1006.2,88,2,23,32.2,17.69
2017-01-20 23:30:00,199,1006.1,88.1,2,16,32.1,17.51
2017-01-20 23:40:00,200,1006.1,88.2,0,15,32,17.22
2017-01-20 23:50:00,198,1006,89.7,0,22,32,17.21
2017-01-21 00:00:00,196,1005.9,92.3,0,14,31.9,17.25
2017-01-21 00:10:00,196,1005.8,93.5,0,9,31.8,17.11
2017-01-21 00:20:00,196,1005.6,94.8,0,21,31.7,16.98
2017-01-21 00:30:00,185,1005.6,96.3,2,16,31.6,16.88
2017-01-21 00:40:00,183,1005.5,96.5,2,19,31.5,16.74
2017-01-21 00:50:00,182,1005.4,97.3,3,14,31.5,16.66
2017-01-21 01:00:00,182,1005.4,97.4,0,22,31.4,16.63
2017-01-21 01:10:00,182,1005.2,97.5,0,21,31.3,16.52
2017-01-21 01:20:00,182,1005.1,97.5,0,9,31.2,16.28
2017-01-21 01:30:00,182,1005,97.5,0,14,31.1,16.26
2017-01-21 01:40:00,182,1005,97.6,0,24,31,16.04
2017-01-21 01:50:00,182,1004.9,97.6,0,20,31,16.03
2017-01-21 02:00:00,183,1004.8,97.6,0,22,30.9,15.66
2017-01-21 02:10:00,182,1004.6,97.5,0,13,30.8,15.33
2017-01-21 02:20:00,182,1004.5,97.5,0,11,30.7,15.18
2017-01-21 02:30:00,186,1004.4,97.6,2,11,30.6,15.27
2017-01-21 02:40:00,187,1004.3,97.6,3,22,30.5,15.06
2017-01-21 02:50:00,179,1004.4,97.7,3,9,30.4,15.47
2017-01-21 03:00:00,165,1004.4,97.9,3,22,30.4,15.73
2017-01-21 03:10:00,99,1004.5,98,4,14,30.3,15.78
2017-01-21 03:20:00,109,1004.4,98,4,16,30.2,15.67
2017-01-21 03:30:00,108,1004.3,98,4,25,30.1,15.5
2017-01-21 03:40:00,108,1004.2,98,4,10,30,15.36
2017-01-21 03:50:00,106,1004.2,98.1,4,23,29.9,15.33
2017-01-21 04:00:00,107,1004.1,98.1,4,22,29.8,15.2
2017-01-21 04:10:00,97,1004.1,98.1,4,19,29.8,15.35
2017-01-21 04:20:00,98,1004.1,98,5,27,29.7,15.42
2017-01-21 04:30:00,99,1004.2,97.8,5,12,29.6,15.86
2017-01-21 04:40:00,105,1004.3,97.5,3,17,29.5,15.36
2017-01-21 04:50:00,105,1004.4,95,0,23,29.4,14.95
2017-01-21 05:00:00,116,1004.4,93.5,0,15,29.3,14.46
2017-01-21 05:10:00,221,1004.7,93,3,25,29.3,13.99
2017-01-21 05:20:00,244,1004.8,93.8,2,16,29.2,13.88
2017-01-21 05:30:00,242,1004.8,94.6,0,28,29.1,13.82
2017-01-21 05:40:00,231,1005,96.3,2,23,29,13.86
2017-01-21 05:50:00,195,1005.1,96.7,4,25,28.9,13.69
2017-01-21 06:00:00,189,1005.1,97.4,3,48,28.8,13.93
2017-01-21 06:10:00,192,1005.2,97.4,3,77,28.7,14.15
2017-01-21 06:20:00,184,1005.3,97.4,4,96,28.7,14.61
2017-01-21 06:30:00,181,1005.4,97.5,3,138,28.6,14.86
2017-01-21 06:40:00,179,1005.4,97.5,4,194,28.5,15.49
2017-01-21 06:50:00,177,1005.5,94.8,3,250,28.4,16.56
2017-01-21 07:00:00,175,1005.7,85.6,3,252,28.4,17.53
2017-01-21 07:10:00,180,1005.7,77.1,2,332,28.3,18.28
2017-01-21 07:20:00,180,1005.8,69.3,3,363,28.2,19.01
2017-01-21 07:30:00,182,1005.8,59.4,4,406,28.1,19.77
2017-01-21 07:40:00,186,1005.9,51.7,4,435,28,20.32
2017-01-21 07:50:00,207,1006,56.2,4,478,28,20.68
2017-01-21 08:00:00,204,1006,54.1,4,512,27.9,21.11
2017-01-21 08:10:00,189,1006.1,50.8,4,571,27.8,21.66
2017-01-21 08:20:00,190,1006.1,48.7,5,590,27.8,22.27
2017-01-21 08:30:00,192,1006.1,45.2,4,632,27.7,22.74
2017-01-21 08:40:00,187,1006.2,40.6,5,669,27.6,23.42
2017-01-21 08:50:00,199,1006.2,39.3,5,707,27.6,23.36
2017-01-21 09:00:00,198,1006.2,37.9,4,749,27.5,24
2017-01-21 09:10:00,209,1006.1,36,4,781,27.5,24.87
2017-01-21 09:20:00,180,1006.1,32.1,4,811,27.5,25.56
2017-01-21 09:30:00,202,1006.1,30.5,5,834,27.4,25.51
2017-01-21 09:40:00,196,1006.1,29.9,4,862,27.4,26.36
2017-01-21 09:50:00,157,1006,27.9,4,890,27.4,27.05
2017-01-21 10:00:00,191,1005.9,28.9,4,918,27.4,26.92
2017-01-21 10:10:00,209,1005.8,27.7,4,939,27.4,27.51
2017-01-21 10:20:00,195,1005.6,26.4,4,954,27.4,27.9
2017-01-21 10:30:00,211,1005.5,25.9,5,989,27.5,28.35
2017-01-21 10:40:00,179,1005.5,22.9,5,997,27.5,28.78
2017-01-21 10:50:00,213,1005.4,23.2,4,1013,27.5,29.41
2017-01-21 11:00:00,208,1005.3,21.5,5,1024,27.6,29.37
2017-01-21 11:10:00,201,1005.1,20.4,5,1024,27.7,30.13
2017-01-21 11:20:00,215,1004.9,18.5,5,1054,27.7,30.54
2017-01-21 11:30:00,225,1004.7,22.3,6,1053,27.8,31.07
2017-01-21 11:40:00,227,1004.6,24.1,6,1055,27.9,30.19
2017-01-21 11:50:00,72,1004.4,22.2,7,1055,28,30.92
2017-01-21 12:00:00,235,1004.3,21.3,6,1069,28.1,29.95
2017-01-21 12:10:00,274,1004.1,22,7,1069,28.2,30.12
2017-01-21 12:20:00,64,1003.9,23.2,7,1081,28.3,29.37
2017-01-21 12:30:00,305,1003.7,24.6,8,1074,28.4,29.75
2017-01-21 12:40:00,237,1003.5,26.6,7,1080,28.6,29.63
2017-01-21 12:50:00,237,1003.4,26.8,7,1076,28.7,29.47
2017-01-21 13:00:00,236,1003.3,26.8,8,1064,28.9,29.89
2017-01-21 13:10:00,234,1003.1,29.2,8,1061,29,29.62
2017-01-21 13:20:00,235,1003,31.5,7,1037,29.2,29.06
2017-01-21 13:30:00,230,1002.8,32.3,7,1034,29.3,28.87
2017-01-21 13:40:00,224,1002.6,31.9,7,1033,29.5,28.46
2017-01-21 13:50:00,231,1002.5,33.9,7,1016,29.7,28.79
2017-01-21 14:00:00,218,1002.3,32.6,6,1010,29.8,28.03
2017-01-21 14:10:00,215,1002.3,32,6,1000,30,28.55
2017-01-21 14:20:00,233,1002.3,30.5,7,972,30.2,29.52
2017-01-21 14:30:00,59,1002.3,31.4,7,954,30.3,28.78
2017-01-21 14:40:00,241,1002.3,31.8,9,931,30.5,28.36
2017-01-21 14:50:00,304,1002.1,33.5,8,916,30.7,27.8
2017-01-21 15:00:00,233,1002.1,34.7,7,896,30.9,28.13
2017-01-21 15:10:00,234,1002,37.4,8,869,31,27.29
2017-01-21 15:20:00,278,1001.9,40.4,8,837,31.2,26.11
2017-01-21 15:30:00,239,1001.9,40.6,8,821,31.4,26.06
2017-01-21 15:40:00,221,1001.8,40.1,8,771,31.5,26.18
2017-01-21 15:50:00,223,1001.8,42.8,8,747,31.7,25.69
2017-01-21 16:00:00,220,1001.7,45,8,690,31.8,25.24
2017-01-21 16:10:00,222,1001.7,45.7,8,663,32,25.25
2017-01-21 16:20:00,253,1001.7,46,8,628,32.2,25.3
2017-01-21 16:30:00,30,1001.7,45.8,9,602,32.3,25.23
2017-01-21 16:40:00,216,1001.7,44.9,8,546,32.5,25.11
2017-01-21 16:50:00,322,1001.8,46.8,8,532,32.6,24.82
2017-01-21 17:00:00,226,1001.8,46,8,517,32.7,24.72
2017-01-21 17:10:00,224,1001.9,46.8,7,468,32.9,24.98
2017-01-21 17:20:00,118,1002,50.6,7,439,33,24.49
2017-01-21 17:30:00,51,1002,52.4,7,399,33.1,23.75
2017-01-21 17:40:00,74,1002.1,54.9,8,351,33.2,23.79
2017-01-21 17:50:00,3,1002.2,54.3,7,323,33.3,23.54
2017-01-21 18:00:00,153,1002.3,56.6,7,274,33.4,23.33
2017-01-21 18:10:00,181,1002.4,57.6,7,236,33.5,22.92
2017-01-21 18:20:00,206,1002.4,58.5,7,209,33.5,22.84
2017-01-21 18:30:00,32,1002.5,60.4,7,156,33.6,22.55
2017-01-21 18:40:00,216,1002.6,62.1,6,112,33.7,22.43
2017-01-21 18:50:00,347,1002.7,64,7,37,33.7,22.12
2017-01-21 19:00:00,219,1002.8,67,7,40,33.8,21.74
2017-01-21 19:10:00,230,1002.9,70.5,7,30,33.8,21.39
2017-01-21 19:20:00,293,1003,72.8,6,27,33.8,21.18
2017-01-21 19:30:00,220,1003,73.9,5,25,33.9,21
2017-01-21 19:40:00,91,1003.1,74.3,5,28,33.9,20.88
2017-01-21 19:50:00,231,1003.2,75.5,5,22,33.9,20.68
2017-01-21 20:00:00,84,1003.3,76.8,4,23,33.9,20.57
2017-01-21 20:10:00,207,1003.5,76.5,4,27,33.9,20.49
2017-01-21 20:20:00,186,1003.6,75.2,4,15,33.9,20.46
2017-01-21 20:30:00,209,1003.6,74.5,4,19,33.8,20.44
2017-01-21 20:40:00,213,1003.8,73.9,4,22,33.8,20.37
2017-01-21 20:50:00,205,1003.8,72.9,5,17,33.8,20.44
2017-01-21 21:00:00,257,1003.9,73,5,23,33.7,20.43
2017-01-21 21:10:00,205,1004,73.3,4,20,33.7,20.31
2017-01-21 21:20:00,203,1004.1,73.8,5,21,33.7,20.3
2017-01-21 21:30:00,203,1004.2,74.4,5,10,33.6,20.25
2017-01-21 21:40:00,204,1004.3,74.6,5,13,33.5,20.13
2017-01-21 21:50:00,203,1004.3,74.7,5,9,33.5,20.15
2017-01-21 22:00:00,207,1004.3,75.2,4,18,33.4,20.02
2017-01-21 22:10:00,203,1004.4,75.9,4,19,33.3,20
2017-01-21 22:20:00,202,1004.5,76.3,4,19,33.3,19.9
2017-01-21 22:30:00,205,1004.5,76.3,5,18,33.2,19.88
2017-01-21 22:40:00,197,1004.5,76.5,5,24,33.1,19.8
2017-01-21 22:50:00,197,1004.6,76.9,5,27,33,19.75
2017-01-21 23:00:00,195,1004.7,77.2,5,9,33,19.74
2017-01-21 23:10:00,201,1004.7,77.7,4,15,32.9,19.55
2017-01-21 23:20:00,305,1004.6,78,4,24,32.8,19.48
2017-01-21 23:30:00,203,1004.6,78.2,4,23,32.7,19.43
2017-01-21 23:40:00,205,1004.5,78.5,4,26,32.7,19.35
2017-01-21 23:50:00,215,1004.5,79.3,4,24,32.6,19.16
2017-01-22 00:00:00,202,1004.5,80.2,5,14,32.5,19.13
2017-01-22 00:10:00,208,1004.4,80.3,4,15,32.4,19.06
2017-01-22 00:20:00,198,1004.4,80.5,4,16,32.3,19.01
2017-01-22 00:30:00,204,1004.3,81.2,4,23,32.2,19.03
2017-01-22 00:40:00,195,1004.2,81.4,5,19,32.1,18.91
2017-01-22 00:50:00,198,1004.1,81.8,5,22,32.1,18.82
2017-01-22 01:00:00,200,1004.1,81.2,4,13,32,18.79
2017-01-22 01:10:00,196,1004.2,80.5,4,25,31.9,18.67
2017-01-22 01:20:00,205,1004.1,79.6,4,9,31.8,18.62
2017-01-22 01:30:00,200,1004.2,79.9,4,30,31.7,18.41
2017-01-22 01:40:00,205,1004.3,80.1,4,15,31.6,18.37
2017-01-22 01:50:00,200,1004.2,79.8,5,18,31.5,18.22
2017-01-22 02:00:00,202,1004.1,79.8,4,11,31.5,18.19
2017-01-22 02:10:00,195,1004,79.7,5,10,31.4,18.05
2017-01-22 02:20:00,199,1004,80.3,4,11,31.3,17.91
2017-01-22 02:30:00,206,1004,80.8,4,25,31.2,17.78
2017-01-22 02:40:00,200,1004.1,81.2,4,22,31.1,17.58
2017-01-22 02:50:00,193,1004.2,81.8,5,15,31.1,17.51
2017-01-22 03:00:00,174,1004.3,82.7,4,19,31,17.44
2017-01-22 03:10:00,188,1004.4,82.8,4,20,30.9,17.15
2017-01-22 03:20:00,180,1004.4,83.6,4,14,30.8,16.87
2017-01-22 03:30:00,186,1004.5,84.5,4,25,30.7,16.55
2017-01-22 03:40:00,189,1004.5,85.9,4,24,30.6,16.41
2017-01-22 03:50:00,189,1004.5,86.3,5,27,30.5,16.45
2017-01-22 04:00:00,186,1004.5,86,5,21,30.5,16.3
2017-01-22 04:10:00,190,1004.6,85.9,4,20,30.4,16.24
2017-01-22 04:20:00,172,1004.6,85.4,4,12,30.3,16.06
2017-01-22 04:30:00,182,1004.7,85.2,4,23,30.2,15.96
2017-01-22 04:40:00,181,1004.8,85,4,16,30.1,15.82
2017-01-22 04:50:00,184,1004.9,85,5,21,30.1,15.76
2017-01-22 05:00:00,183,1005,84.9,5,27,30,15.8
2017-01-22 05:10:00,188,1005.1,84.7,5,21,29.9,15.67
2017-01-22 05:20:00,185,1005.1,84.5,4,24,29.8,15.7
2017-01-22 05:30:00,189,1005.2,84.8,4,16,29.7,15.59
2017-01-22 05:40:00,186,1005.3,84.9,4,16,29.7,15.5
2017-01-22 05:50:00,189,1005.3,85.3,5,24,29.6,15.66
2017-01-22 06:00:00,190,1005.4,84.9,5,32,29.5,15.92
2017-01-22 06:10:00,189,1005.5,82.9,5,62,29.4,16.16
2017-01-22 06:20:00,187,1005.6,81.6,6,99,29.3,16.36
2017-01-22 06:30:00,184,1005.8,78.7,7,137,29.3,16.82
2017-01-22 06:40:00,188,1006,75.4,5,194,29.2,17.18
2017-01-22 06:50:00,186,1006.1,72.6,6,233,29.1,17.52
2017-01-22 07:00:00,186,1006.2,70.4,6,270,29,17.84
2017-01-22 07:10:00,303,1006.3,68.7,7,316,28.9,18.36
2017-01-22 07:20:00,180,1006.4,67,6,368,28.9,18.69
2017-01-22 07:30:00,175,1006.6,63.1,7,403,28.8,18.95
2017-01-22 07:40:00,181,1006.7,60.7,8,437,28.7,19.23
2017-01-22 07:50:00,183,1006.7,64.1,6,473,28.6,19.63
2017-01-22 08:00:00,190,1006.8,62.7,6,507,28.6,20.32
2017-01-22 08:10:00,340,1006.9,61.5,7,545,28.5,20.37
2017-01-22 08:20:00,184,1006.9,60.5,7,588,28.4,20.71
2017-01-22 08:30:00,195,1007,61.1,7,623,28.4,21.06
2017-01-22 08:40:00,187,1007.1,57.9,7,659,28.3,21.55
2017-01-22 08:50:00,189,1007.1,56.9,6,694,28.3,21.55
2017-01-22 09:00:00,176,1007.1,54.7,7,758,28.2,22.12
2017-01-22 09:10:00,212,1007,54,6,772,28.2,22.36
2017-01-22 09:20:00,208,1007,50.4,6,801,28.1,22.6
2017-01-22 09:30:00,195,1007.1,46.4,7,826,28.1,23.55
2017-01-22 09:40:00,215,1007.2,49.7,7,877,28.1,22.91
2017-01-22 09:50:00,259,1007.3,51.4,7,914,28.1,22.25
2017-01-22 10:00:00,231,1007.3,51,6,946,28.1,22.77
2017-01-22 10:10:00,231,1007.3,50.6,7,1009,28.1,23.44
2017-01-22 10:20:00,26,1007.3,53.4,8,346,28.1,22.75
2017-01-22 10:30:00,223,1007.3,51.3,8,1020,28.1,22.96
2017-01-22 10:40:00,316,1007.4,50.1,7,1021,28.1,22.74
2017-01-22 10:50:00,138,1007.4,47.4,7,985,28.1,23.19
2017-01-22 11:00:00,224,1007.4,45.8,9,1007,28.2,22.8
2017-01-22 11:10:00,222,1007.4,45.1,9,1005,28.2,22.77
2017-01-22 11:20:00,287,1007.5,45,9,1022,28.3,22.88
2017-01-22 11:30:00,7,1007.5,45.8,8,1037,28.3,22.67
2017-01-22 11:40:00,220,1007.4,43.6,9,1042,28.4,22.31
2017-01-22 11:50:00,357,1007.4,43.8,9,1039,28.5,22.8
2017-01-22 12:00:00,240,1007.4,44.6,9,1048,28.6,23.22
2017-01-22 12:10:00,281,1007.4,43.2,9,1047,28.6,23.61
2017-01-22 12:20:00,249,1007.4,45.1,9,1068,28.7,23
2017-01-22 12:30:00,214,1007.3,43.3,9,1065,28.8,23.2
2017-01-22 12:40:00,4,1007.4,41.8,8,1076,28.9,22.84
2017-01-22 12:50:00,51,1007.4,42.5,9,1077,29,23.05
2017-01-22 13:00:00,231,1007.4,40.7,9,1071,29.1,23.03
2017-01-22 13:10:00,221,1007.5,40.3,8,1062,29.2,22.13
2017-01-22 13:20:00,226,1007.5,38.2,9,1049,29.3,23.33
2017-01-22 13:30:00,216,1007.6,37.5,8,1056,29.5,22.37
2017-01-22 13:40:00,215,1007.7,36.7,8,1033,29.6,22.09
2017-01-22 13:50:00,259,1007.7,35.1,8,1029,29.7,22.31
2017-01-22 14:00:00,217,1007.6,36.6,8,1016,29.8,22.57
2017-01-22 14:10:00,224,1007.6,34,8,1012,29.9,23.71
2017-01-22 14:20:00,353,1007.5,35.1,7,1002,30.1,23.02
2017-01-22 14:30:00,226,1007.5,34.6,9,974,30.2,23.1
2017-01-22 14:40:00,233,1007.5,35.4,8,955,30.3,22.7
2017-01-22 14:50:00,119,1007.5,34.5,7,934,30.4,22.85
2017-01-22 15:00:00,251,1007.4,36.5,9,912,30.6,22.9
2017-01-22 15:10:00,313,1007.4,37.9,7,885,30.7,22.86
2017-01-22 15:20:00,218,1007.3,37.8,8,857,30.8,22.3
2017-01-22 15:30:00,231,1007.2,36.4,9,826,31,22.82
2017-01-22 15:40:00,223,1007.1,40,8,780,31.1,22.41
2017-01-22 15:50:00,258,1007.1,41.1,8,749,31.2,22.67
2017-01-22 16:00:00,308,1007,41.7,9,732,31.4,22.39
2017-01-22 16:10:00,328,1007,40.7,7,673,31.5,22.06
2017-01-22 16:20:00,227,1007,42.2,10,630,31.6,22.03
2017-01-22 16:30:00,235,1006.9,45.1,9,602,31.7,21.38
2017-01-22 16:40:00,44,1006.9,47.9,8,590,31.9,20.98
2017-01-22 16:50:00,236,1006.9,47.8,7,554,32,21.59
2017-01-22 17:00:00,284,1006.9,46.7,8,524,32.1,21.14
2017-01-22 17:10:00,287,1006.9,46.5,8,513,32.2,20.73
2017-01-22 17:20:00,83,1007,47.4,8,455,32.3,21.19
2017-01-22 17:30:00,330,1007.2,46.7,8,143,32.4,21.07
2017-01-22 17:40:00,37,1007.2,50.5,9,389,32.5,20.48
2017-01-22 17:50:00,162,1007.2,53,8,118,32.5,20.15
2017-01-22 18:00:00,289,1007.3,54.2,7,315,32.6,20.62
2017-01-22 18:10:00,287,1007.4,53.1,8,261,32.7,20.08
2017-01-22 18:20:00,244,1007.5,48.6,8,210,32.8,19.96
2017-01-22 18:30:00,220,1007.6,48.3,8,160,32.8,19.69
2017-01-22 18:40:00,300,1007.8,48.7,8,114,32.9,19.52
2017-01-22 18:50:00,194,1008,50.3,8,51,32.9,19.41
2017-01-22 19:00:00,210,1008.2,51.7,7,55,32.9,19.25
2017-01-22 19:10:00,214,1008.3,52.2,7,37,33,19.1
2017-01-22 19:20:00,216,1008.4,55.1,7,37,33,18.96
2017-01-22 19:30:00,209,1008.5,55.4,6,16,33,18.82
2017-01-22 19:40:00,133,1008.5,55.7,7,25,33,18.73
2017-01-22 19:50:00,311,1008.6,55.2,7,20,33,18.66
2017-01-22 20:00:00,207,1008.6,57.2,6,14,33,18.48
2017-01-22 20:10:00,212,1008.7,57.6,6,15,33,18.45
2017-01-22 20:20:00,188,1008.8,57.8,6,11,32.9,18.4
2017-01-22 20:30:00,211,1008.9,59.3,5,27,32.9,18.27
2017-01-22 20:40:00,209,1009,60.7,5,6,32.9,18.17
2017-01-22 20:50:00,207,1009.1,61.6,5,20,32.8,18.05
2017-01-22 21:00:00,45,1009.2,59.7,7,20,32.8,18.2
2017-01-22 21:10:00,204,1009.3,59.5,5,10,32.7,18.06
2017-01-22 21:20:00,346,1009.4,59.3,6,26,32.7,18.05
2017-01-22 21:30:00,206,1009.5,58.5,6,19,32.6,18.1
2017-01-22 21:40:00,203,1009.6,56.6,6,12,32.5,18.06
2017-01-22 21:50:00,283,1009.7,55,6,13,32.5,18.17
2017-01-22 22:00:00,197,1009.9,55.1,5,10,32.4,17.92
2017-01-22 22:10:00,204,1010,55.9,4,15,32.4,17.79
2017-01-22 22:20:00,210,1010.1,56.9,5,19,32.3,17.75
2017-01-22 22:30:00,194,1010.1,57.4,5,16,32.2,17.64
2017-01-22 22:40:00,190,1010.1,58.4,4,13,32.1,17.47
2017-01-22 22:50:00,192,1010,60,4,22,32,17.23
2017-01-22 23:00:00,183,1010,60.9,5,29,31.9,17.15
2017-01-22 23:10:00,187,1010,62.7,4,20,31.9,16.96
2017-01-22 23:20:00,190,1009.9,64.3,4,27,31.8,16.79
2017-01-22 23:30:00,192,1009.9,65.1,5,21,31.7,16.82
2017-01-22 23:40:00,192,1009.9,64.6,5,7,31.6,16.86
2017-01-22 23:50:00,198,1010,63.8,5,16,31.5,17
2017-01-23 00:00:00,193,1010,62.7,5,24,31.4,16.9
2017-01-23 00:10:00,193,1010.1,63,4,7,31.4,16.75
2017-01-23 00:20:00,185,1010.1,64.3,4,17,31.3,16.49
2017-01-23 00:30:00,182,1010.2,65.8,4,17,31.2,16.2
2017-01-23 00:40:00,187,1010.2,67.6,4,22,31.1,15.95
2017-01-23 00:50:00,186,1010.2,69,4,21,31,15.67
2017-01-23 01:00:00,182,1010.2,70.7,3,22,30.9,15.46
2017-01-23 01:10:00,163,1010.3,72.2,4,15,30.8,15.77
2017-01-23 01:20:00,167,1010.3,69.8,5,14,30.7,15.85
2017-01-23 01:30:00,165,1010.4,67.6,5,11,30.6,15.88
2017-01-23 01:40:00,165,1010.5,65.8,5,22,30.6,15.84
2017-01-23 01:50:00,166,1010.4,65.6,5,26,30.5,15.7
2017-01-23 02:00:00,162,1010.5,66.2,4,13,30.4,15.44
2017-01-23 02:10:00,166,1010.5,66.5,5,13,30.3,15.26
2017-01-23 02:20:00,162,1010.4,66.5,4,6,30.2,15.22
2017-01-23 02:30:00,164,1010.3,67,4,22,30.1,15.04
2017-01-23 02:40:00,165,1010.3,67.7,4,17,30,14.89
2017-01-23 02:50:00,165,1010.3,68.4,4,24,29.9,14.72
2017-01-23 03:00:00,170,1010.3,69,4,23,29.8,14.46
2017-01-23 03:10:00,168,1010.4,70.3,4,17,29.7,14.14
2017-01-23 03:20:00,161,1010.4,71.7,3,18,29.7,13.91
2017-01-23 03:30:00,185,1010.4,73.1,3,22,29.6,13.54
2017-01-23 03:40:00,190,1010.4,74.7,1,9,29.5,13.25
2017-01-23 03:50:00,191,1010.5,75.6,0,23,29.4,12.98
2017-01-23 04:00:00,190,1010.6,77.4,0,29,29.3,12.73
2017-01-23 04:10:00,190,1010.6,79.1,0,10,29.2,12.5
2017-01-23 04:20:00,190,1010.6,80.4,0,15,29.1,12.36
2017-01-23 04:30:00,190,1010.7,81.6,0,27,29.1,12.24
2017-01-23 04:40:00,189,1010.8,82.4,0,23,29,12.01
2017-01-23 04:50:00,189,1010.9,83.3,0,25,28.9,11.87
2017-01-23 05:00:00,189,1011.1,84.6,0,15,28.8,11.71
2017-01-23 05:10:00,189,1011.1,85.4,0,16,28.7,11.54
2017-01-23 05:20:00,189,1011.3,86.5,0,16,28.6,11.37
2017-01-23 05:30:00,189,1011.4,87.5,0,20,28.5,11.34
2017-01-23 05:40:00,189,1011.5,87.9,0,28,28.5,11.1
2017-01-23 05:50:00,189,1011.7,88.6,0,27,28.4,11.03
2017-01-23 06:00:00,189,1011.8,90.5,0,36,28.3,11.18
2017-01-23 06:10:00,189,1011.9,91.6,0,74,28.2,11.4
2017-01-23 06:20:00,188,1012,92.7,0,87,28.1,11.5
2017-01-23 06:30:00,187,1012.3,93.6,0,145,28.1,12.29
2017-01-23 06:40:00,186,1012.5,93.2,0,180,28,12.89
2017-01-23 06:50:00,130,1012.6,82.4,3,230,27.9,14.66
2017-01-23 07:00:00,107,1012.8,71.4,3,274,27.8,15.57
2017-01-23 07:10:00,121,1012.9,65,3,312,27.7,16.26
2017-01-23 07:20:00,110,1013.1,61.9,4,344,27.6,16.89
2017-01-23 07:30:00,109,1013.2,55.1,4,395,27.6,17.35
2017-01-23 07:40:00,110,1013.3,48.6,5,425,27.5,17.64
2017-01-23 07:50:00,132,1013.4,49,4,461,27.4,18.16
2017-01-23 08:00:00,123,1013.6,48,4,496,27.3,18.88
2017-01-23 08:10:00,142,1013.8,46.8,4,541,27.2,19.44
2017-01-23 08:20:00,139,1013.9,45.2,4,580,27.2,19.87
2017-01-23 08:30:00,158,1013.9,45.1,5,618,27.1,20.21
2017-01-23 08:40:00,166,1013.9,44.8,5,654,27,20.34
2017-01-23 08:50:00,209,1013.9,45.5,4,724,27,20.22
2017-01-23 09:00:00,208,1013.9,45.8,4,762,26.9,20.57
2017-01-23 09:10:00,189,1013.8,42.8,5,224,26.9,21.55
2017-01-23 09:20:00,175,1013.9,39.8,6,287,26.8,21.23
2017-01-23 09:30:00,183,1013.9,37.9,5,273,26.8,21.51
2017-01-23 09:40:00,183,1014,38.7,5,338,26.8,21.5
2017-01-23 09:50:00,210,1014,39.7,5,421,26.8,21.01
2017-01-23 10:00:00,208,1014,39.2,5,479,26.8,21.64
2017-01-23 10:10:00,199,1014,37,5,1204,26.8,22.78
2017-01-23 10:20:00,207,1013.9,36.5,6,786,26.8,22.29
2017-01-23 10:30:00,173,1013.9,32.9,6,463,26.8,23.28
2017-01-23 10:40:00,200,1013.9,36.4,6,1328,26.8,22.29
2017-01-23 10:50:00,235,1013.9,37.6,7,905,26.8,22.25
2017-01-23 11:00:00,223,1013.8,37.1,7,406,26.9,21.52
2017-01-23 11:10:00,231,1013.7,39.5,6,390,26.9,22.36
2017-01-23 11:20:00,214,1013.6,37.8,6,392,27,22.6
2017-01-23 11:30:00,234,1013.5,38.2,6,488,27,22.37
2017-01-23 11:40:00,238,1013.4,35.1,7,1133,27.1,23.41
2017-01-23 11:50:00,241,1013.2,35.5,7,1096,27.2,23.62
2017-01-23 12:00:00,211,1013.2,34,6,1075,27.3,24.64
2017-01-23 12:10:00,233,1013.2,32.8,8,1085,27.4,24.37
2017-01-23 12:20:00,225,1013.1,34.8,7,1086,27.4,24.3
2017-01-23 12:30:00,190,1013.1,35.5,7,1077,27.5,23.75
2017-01-23 12:40:00,41,1013,38.1,7,1076,27.6,23.32
2017-01-23 12:50:00,39,1013,36.5,8,1073,27.7,23.4
2017-01-23 13:00:00,221,1012.9,37.3,9,1077,27.8,22.84
2017-01-23 13:10:00,230,1012.8,36.4,9,1065,27.9,22.82
2017-01-23 13:20:00,158,1012.7,36.3,7,1057,28,23.16
2017-01-23 13:30:00,282,1012.6,34.1,7,1042,28.2,24.3
2017-01-23 13:40:00,226,1012.7,34.5,8,1031,28.3,23.04
2017-01-23 13:50:00,238,1012.6,34.2,8,1025,28.4,23.13
2017-01-23 14:00:00,170,1012.6,31.7,9,1009,28.5,23.95
2017-01-23 14:10:00,65,1012.6,34.2,8,996,28.7,23
2017-01-23 14:20:00,120,1012.5,33,8,976,28.8,23.61
2017-01-23 14:30:00,323,1012.5,32,8,959,28.9,23.81
2017-01-23 14:40:00,142,1012.4,29.9,8,957,29.1,24
2017-01-23 14:50:00,229,1012.4,33.2,8,927,29.2,23.49
2017-01-23 15:00:00,139,1012.3,33,9,905,29.4,22.6
2017-01-23 15:10:00,222,1012.3,35.9,7,866,29.5,23.16
2017-01-23 15:20:00,78,1012.3,35.7,7,861,29.6,23.46
2017-01-23 15:30:00,276,1012.2,35.5,9,820,29.8,23.09
2017-01-23 15:40:00,171,1012.1,36.4,8,783,29.9,22.31
2017-01-23 15:50:00,56,1012,36.5,8,754,30.1,22.55
2017-01-23 16:00:00,291,1011.9,35,7,722,30.2,22.98
2017-01-23 16:10:00,216,1011.8,36.1,7,671,30.4,22.24
2017-01-23 16:20:00,290,1011.8,35.5,7,643,30.5,21.99
2017-01-23 16:30:00,191,1011.7,35.9,7,619,30.6,22.19
